18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 6 seldepth 7 multipv 2 score cp 193 nodes 7771 nps 1942750 hashfull 0 tbhits 0 time 4 pv e2e3 f5g6 g2g3 e7f5 f1g2 f5d6
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 6 seldepth 7 multipv 3 score cp 182 nodes 7771 nps 1942750 hashfull 0 tbhits 0 time 4 pv a2a4 f8e8 e2e3 f5g6 g2g3 g6h6
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 7 seldepth 8 multipv 1 score cp 191 nodes 10861 nps 1810166 hashfull 0 tbhits 0 time 6 pv g2g3 f5h5 f1g2 c8h3 e1g1 a8e8 f1e1
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 7 seldepth 11 multipv 2 score cp 186 nodes 10861 nps 1810166 hashfull 0 tbhits 0 time 6 pv e2e3 f8e8 a2a4 f5g6
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 7 seldepth 12 multipv 3 score cp 177 nodes 10861 nps 1810166 hashfull 0 tbhits 0 time 6 pv a2a4 f8e8 e2e3 f5e6 g2g3
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 8 seldepth 14 multipv 1 score cp 187 nodes 24724 nps 1454352 hashfull 0 tbhits 0 time 17 pv d1b3 f8e8 g2g3 f5h5 e2e3 a7a5 a2a4 c8g4 f1g2 a8d8 b3b7
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 8 seldepth 14 multipv 2 score cp 181 nodes 24724 nps 1454352 hashfull 0 tbhits 0 time 17 pv a2a4 f8e8 e2e3 f5g6
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 8 seldepth 20 multipv 3 score cp 181 nodes 24724 nps 1454352 hashfull 0 tbhits 0 time 17 pv a1c1 f8e8 e2e3 f5g6 g2g3 g6h6 f1g2
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> bestmove e2e3 ponder f5g6
18:50:06  DEBUG     profiles            Profile r2000: style diverged from best (d1b3 → a1c1)
18:50:06  DEBUG     engine              Analysis done [Advanced (2000)]: a1c1 (score 181 cp, ponder f8e8, error=True)
18:50:07  DEBUG     vision              New FEN: r1b2rk1/ppp1nppp/2n5/3p1q2/3P4/2P2N2/1P1NPPPP/R2QKB1R w KQ - 0 1
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: << position fen r1b2rk1/ppp1nppp/2n5/3p1q2/3P4/2P2N2/1P1NPPPP/R2QKB1R w KQ - 0 1
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: << go depth 8
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info string Available processors: 0-15
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info string Using 6 threads
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info string NNUE evaluation using nn-c288c895ea92.nnue (125MiB, (102384, 1024, 15, 32, 1))
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info string NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, 32, 1))
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info string Network replica 1: Shared memory.
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 1 seldepth 2 multipv 1 score cp 82 nodes 1275 nps 637500 hashfull 0 tbhits 0 time 2 pv e2e3
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 1 seldepth 3 multipv 2 score cp 79 nodes 1275 nps 637500 hashfull 0 tbhits 0 time 2 pv h2h3
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 1 seldepth 2 multipv 3 score cp 78 nodes 1275 nps 637500 hashfull 0 tbhits 0 time 2 pv g2g3
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 2 seldepth 3 multipv 1 score cp 103 nodes 2964 nps 1482000 hashfull 0 tbhits 0 time 2 pv g2g3 f5h5
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 2 seldepth 3 multipv 2 score cp 99 nodes 2964 nps 1482000 hashfull 0 tbhits 0 time 2 pv e2e3
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 2 seldepth 3 multipv 3 score cp 91 nodes 2964 nps 1482000 hashfull 0 tbhits 0 time 2 pv b2b4
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 3 seldepth 4 multipv 1 score cp 102 nodes 5981 nps 1495250 hashfull 0 tbhits 0 time 4 pv e2e3
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 3 seldepth 6 multipv 2 score cp 91 nodes 5981 nps 1495250 hashfull 0 tbhits 0 time 4 pv g2g3 f8e8 e2e3
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 3 seldepth 6 multipv 3 score cp 78 nodes 5981 nps 1495250 hashfull 0 tbhits 0 time 4 pv b2b4 a7a5
18:50:07  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 4 seldepth 7 multipv 1 score cp 81 nodes 10881 nps 2176200 hashfull 0 tbhits 0 time 5 pv g2g3 f5h5 d1b3
